   4.38959287E-05   65472364.0       54226.0586       1335.49768       2.21814919       145649.906      0.768039405    
   4.38825227E-05   65443264.0       52512.8828       1293.37830       2.07860065       143013.984      0.744755626    
   4.38696152E-05   65415056.0       50854.1250       1252.59155       1.94790709       140427.047      0.722184360    
   4.38571587E-05   65387672.0       49248.0195       1213.09497       1.82549822       137888.031      0.700302839    
   4.38451098E-05   65361044.0       47692.8672       1174.84705       1.71084201       135395.938      0.679089367    
   4.38334318E-05   65335120.0       46187.0195       1137.80786       1.60344136       132949.766      0.658522964    
   4.38220923E-05   65309844.0       44728.8945       1101.93909       1.50283182       130548.594      0.638583302    
   4.38110583E-05   65285176.0       43316.9570       1067.20337       1.40857935       128191.508      0.619250834    
   4.38003080E-05   65261076.0       41949.7266       1033.56470       1.32027793       125877.633      0.600506842    
   4.37898198E-05   65237508.0       40625.7734       1000.98804       1.23754811       123606.109      0.582332909    
   4.37795716E-05   65214448.0       39343.7188       969.439880       1.16003513       121376.109      0.564711452    
   4.37695489E-05   65191860.0       38102.2188       938.887390       1.08740711       119186.820      0.547625482    
   4.37597337E-05   65169720.0       36899.9805       909.299194       1.01935339       117037.469      0.531058490    
   4.37501076E-05   65148008.0       35735.7617       880.644531      0.955583632       114927.281      0.514994502    
   4.37406634E-05   65126700.0       34608.3438       852.893982      0.895825922       112855.500      0.499418020    
   4.37313902E-05   65105776.0       33516.5586       826.018860      0.839825928       110821.414      0.484314173    
   4.37222698E-05   65085220.0       32459.2773       799.991455      0.787345588       108824.297      0.469668448    
   4.37132985E-05   65065012.0       31435.4004       774.784912      0.738162160       106863.461      0.455466807    
   4.37044655E-05   65045140.0       30443.8691       750.373352      0.692067027       104938.219      0.441695720    
   4.36957598E-05   65025588.0       29483.6562       726.731628      0.648864985       103047.898      0.428342015    
   4.36871815E-05   65006344.0       28553.7715       703.835327      0.608373225       101191.859      0.415392935    
   4.36787122E-05   64987396.0       27653.2500       681.660950      0.570420682       99369.4531      0.402836174    
   4.36726550E-05   64971944.0       27651.2754       660.196411      0.534869790       97584.2031      0.390676320    
   4.36665978E-05   64956624.0       27649.2988       639.407715      0.501542389       95831.0234      0.378883511    
   4.36605442E-05   64941436.0       27647.3262       619.273682      0.470298946       94109.3438      0.367446721    
   4.36544906E-05   64926368.0       27645.3516       599.773621      0.441008568       92418.6016      0.356355131    
   4.36484406E-05   64911428.0       27643.3789       580.887573      0.413548738       90758.2344      0.345598340    
   4.36423943E-05   64896608.0       27641.4062       562.596252      0.387804598       89127.6953      0.335166276    
   4.36363480E-05   64881904.0       27639.4355       544.880920      0.363668531       87526.4531      0.325049132    
   4.36303017E-05   64867320.0       27637.4629       527.723389      0.341039747       85953.9844      0.315237373    
   4.36242590E-05   64852852.0       27635.4922       511.106140      0.319823712       84409.7656      0.305721790    
   4.36182199E-05   64838496.0       27633.5215       495.012146      0.299931943       82893.2891      0.296493441    
   4.36121809E-05   64824248.0       27631.5527       479.424927      0.281281471       81404.0625      0.287543654    
   4.36061418E-05   64810112.0       27629.5840       464.328552      0.263794541       79941.5859      0.278864026    
   4.36001064E-05   64796080.0       27627.6152       449.707520      0.247398287       78505.3906      0.270446420    
   4.35940710E-05   64782156.0       27625.6465       435.546906      0.232024476       77095.0000      0.262282878    
   4.35880393E-05   64768332.0       27623.6777       421.832153      0.217609093       75709.9453      0.254365772    
