 NS  KS  AS  CS  KI  AI  CI 
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4649E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4651E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4652E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4652E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4653E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4654E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4655E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4656E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4657E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4658E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4659E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4660E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4661E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4662E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4663E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4663E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4664E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4665E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4666E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4667E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4667E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4668E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4669E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4670E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4671E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4671E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4672E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4673E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4673E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4674E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4675E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4675E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4676E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4677E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4677E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4678E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4679E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4679E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4680E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4681E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4681E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4682E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4682E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4683E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4684E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4684E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4685E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4685E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4686E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4686E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4687E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4687E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4688E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4688E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4689E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4689E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4690E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4690E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4691E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4691E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4692E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4692E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4692E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4693E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4693E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4694E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4694E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4695E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4695E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4695E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4696E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4696E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4697E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4697E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4697E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4698E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4698E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4698E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4699E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4699E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4699E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4700E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4700E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4700E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4701E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4701E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4701E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4702E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4702E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4702E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4703E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4703E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4703E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4703E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4704E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4704E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4704E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4705E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4705E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4705E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4705E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4706E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4706E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4706E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4706E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4707E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4707E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4707E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4707E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4708E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4708E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4708E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4708E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4708E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4709E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4709E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4709E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4709E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4709E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4710E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4710E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4710E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4710E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4710E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4711E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4711E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4711E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4711E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4711E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4712E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4713E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4713E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4713E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4713E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4713E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4713E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4714E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4715E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4716E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4717E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4718E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4719E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
 0.3596E-00009  0.0000E+00000  0.1570E-00006  0.4720E-00006  0.0000E+00000  0.0000E+00000  0.0000E+00000
