 NS  KS  AS  CS  KI  AI  CI 
 0.1464E-00030  0.2683E-00004  0.3746E-00004  0.6252E-00004  0.1768E-00003  0.3578E-00004  0.2835E-00004
 0.1361E-00030  0.2675E-00004  0.3729E-00004  0.6224E-00004  0.1766E-00003  0.3572E-00004  0.2830E-00004
 0.1265E-00030  0.2668E-00004  0.3713E-00004  0.6196E-00004  0.1765E-00003  0.3566E-00004  0.2825E-00004
 0.1176E-00030  0.2661E-00004  0.3696E-00004  0.6169E-00004  0.1763E-00003  0.3559E-00004  0.2819E-00004
 0.1093E-00030  0.2654E-00004  0.3679E-00004  0.6141E-00004  0.1762E-00003  0.3553E-00004  0.2814E-00004
 0.1016E-00030  0.2646E-00004  0.3663E-00004  0.6114E-00004  0.1760E-00003  0.3546E-00004  0.2809E-00004
 0.9439E-00031  0.2639E-00004  0.3647E-00004  0.6086E-00004  0.1758E-00003  0.3540E-00004  0.2804E-00004
 0.8773E-00031  0.2632E-00004  0.3630E-00004  0.6059E-00004  0.1757E-00003  0.3534E-00004  0.2799E-00004
 0.8154E-00031  0.2625E-00004  0.3614E-00004  0.6032E-00004  0.1755E-00003  0.3527E-00004  0.2794E-00004
 0.7579E-00031  0.2618E-00004  0.3598E-00004  0.6005E-00004  0.1754E-00003  0.3521E-00004  0.2789E-00004
 0.7044E-00031  0.2611E-00004  0.3582E-00004  0.5978E-00004  0.1752E-00003  0.3514E-00004  0.2784E-00004
 0.6547E-00031  0.2604E-00004  0.3566E-00004  0.5952E-00004  0.1751E-00003  0.3508E-00004  0.2779E-00004
 0.6085E-00031  0.2597E-00004  0.3550E-00004  0.5925E-00004  0.1749E-00003  0.3502E-00004  0.2774E-00004
 0.5655E-00031  0.2590E-00004  0.3534E-00004  0.5899E-00004  0.1747E-00003  0.3495E-00004  0.2769E-00004
 0.5256E-00031  0.2583E-00004  0.3518E-00004  0.5872E-00004  0.1746E-00003  0.3489E-00004  0.2764E-00004
 0.4885E-00031  0.2576E-00004  0.3503E-00004  0.5846E-00004  0.1744E-00003  0.3483E-00004  0.2759E-00004
 0.4541E-00031  0.2569E-00004  0.3487E-00004  0.5820E-00004  0.1743E-00003  0.3477E-00004  0.2754E-00004
 0.4220E-00031  0.2562E-00004  0.3472E-00004  0.5794E-00004  0.1741E-00003  0.3470E-00004  0.2749E-00004
 0.3922E-00031  0.2555E-00004  0.3456E-00004  0.5768E-00004  0.1740E-00003  0.3464E-00004  0.2744E-00004
 0.3645E-00031  0.2548E-00004  0.3441E-00004  0.5742E-00004  0.1738E-00003  0.3458E-00004  0.2739E-00004
 0.3388E-00031  0.2541E-00004  0.3425E-00004  0.5717E-00004  0.1736E-00003  0.3452E-00004  0.2734E-00004
 0.3149E-00031  0.2534E-00004  0.3410E-00004  0.5691E-00004  0.1735E-00003  0.3445E-00004  0.2729E-00004
 0.2927E-00031  0.2527E-00004  0.3395E-00004  0.5666E-00004  0.1733E-00003  0.3439E-00004  0.2724E-00004
 0.2720E-00031  0.2521E-00004  0.3380E-00004  0.5640E-00004  0.1732E-00003  0.3433E-00004  0.2719E-00004
 0.2528E-00031  0.2514E-00004  0.3364E-00004  0.5615E-00004  0.1730E-00003  0.3427E-00004  0.2715E-00004
 0.2350E-00031  0.2507E-00004  0.3349E-00004  0.5590E-00004  0.1729E-00003  0.3421E-00004  0.2710E-00004
 0.2184E-00031  0.2500E-00004  0.3334E-00004  0.5565E-00004  0.1727E-00003  0.3414E-00004  0.2705E-00004
 0.2030E-00031  0.2493E-00004  0.3320E-00004  0.5540E-00004  0.1725E-00003  0.3408E-00004  0.2700E-00004
 0.1887E-00031  0.2487E-00004  0.3305E-00004  0.5516E-00004  0.1724E-00003  0.3402E-00004  0.2695E-00004
 0.1754E-00031  0.2480E-00004  0.3290E-00004  0.5491E-00004  0.1722E-00003  0.3396E-00004  0.2690E-00004
 0.1630E-00031  0.2473E-00004  0.3275E-00004  0.5467E-00004  0.1721E-00003  0.3390E-00004  0.2685E-00004
 0.1515E-00031  0.2466E-00004  0.3261E-00004  0.5442E-00004  0.1719E-00003  0.3384E-00004  0.2680E-00004
 0.1408E-00031  0.2460E-00004  0.3246E-00004  0.5418E-00004  0.1718E-00003  0.3378E-00004  0.2676E-00004
 0.1309E-00031  0.2453E-00004  0.3232E-00004  0.5394E-00004  0.1716E-00003  0.3371E-00004  0.2671E-00004
 0.1216E-00031  0.2446E-00004  0.3217E-00004  0.5370E-00004  0.1715E-00003  0.3365E-00004  0.2666E-00004
 0.1130E-00031  0.2440E-00004  0.3203E-00004  0.5346E-00004  0.1713E-00003  0.3359E-00004  0.2661E-00004
 0.1051E-00031  0.2433E-00004  0.3189E-00004  0.5322E-00004  0.1712E-00003  0.3353E-00004  0.2656E-00004
 0.9764E-00032  0.2427E-00004  0.3174E-00004  0.5298E-00004  0.1710E-00003  0.3347E-00004  0.2652E-00004
 0.9075E-00032  0.2420E-00004  0.3160E-00004  0.5274E-00004  0.1708E-00003  0.3341E-00004  0.2647E-00004
 0.8435E-00032  0.2414E-00004  0.3146E-00004  0.5251E-00004  0.1707E-00003  0.3335E-00004  0.2642E-00004
 0.7840E-00032  0.2407E-00004  0.3132E-00004  0.5227E-00004  0.1705E-00003  0.3329E-00004  0.2637E-00004
 0.7286E-00032  0.2401E-00004  0.3118E-00004  0.5204E-00004  0.1704E-00003  0.3323E-00004  0.2632E-00004
 0.6772E-00032  0.2394E-00004  0.3104E-00004  0.5181E-00004  0.1702E-00003  0.3317E-00004  0.2628E-00004
 0.6294E-00032  0.2388E-00004  0.3090E-00004  0.5158E-00004  0.1701E-00003  0.3311E-00004  0.2623E-00004
 0.5850E-00032  0.2381E-00004  0.3076E-00004  0.5135E-00004  0.1699E-00003  0.3305E-00004  0.2618E-00004
 0.5437E-00032  0.2375E-00004  0.3063E-00004  0.5112E-00004  0.1698E-00003  0.3299E-00004  0.2614E-00004
 0.5053E-00032  0.2368E-00004  0.3049E-00004  0.5089E-00004  0.1696E-00003  0.3293E-00004  0.2609E-00004
 0.4697E-00032  0.2362E-00004  0.3035E-00004  0.5066E-00004  0.1695E-00003  0.3287E-00004  0.2604E-00004
 0.4365E-00032  0.2355E-00004  0.3022E-00004  0.5043E-00004  0.1693E-00003  0.3281E-00004  0.2599E-00004
 0.4057E-00032  0.2349E-00004  0.3008E-00004  0.5021E-00004  0.1692E-00003  0.3275E-00004  0.2595E-00004
 0.3771E-00032  0.2343E-00004  0.2995E-00004  0.4998E-00004  0.1690E-00003  0.3270E-00004  0.2590E-00004
 0.3505E-00032  0.2336E-00004  0.2982E-00004  0.4976E-00004  0.1689E-00003  0.3264E-00004  0.2585E-00004
 0.3258E-00032  0.2330E-00004  0.2968E-00004  0.4954E-00004  0.1687E-00003  0.3258E-00004  0.2581E-00004
 0.3028E-00032  0.2324E-00004  0.2955E-00004  0.4932E-00004  0.1685E-00003  0.3252E-00004  0.2576E-00004
 0.2814E-00032  0.2317E-00004  0.2942E-00004  0.4910E-00004  0.1684E-00003  0.3246E-00004  0.2571E-00004
 0.2615E-00032  0.2311E-00004  0.2929E-00004  0.4888E-00004  0.1682E-00003  0.3240E-00004  0.2567E-00004
 0.2431E-00032  0.2305E-00004  0.2916E-00004  0.4866E-00004  0.1681E-00003  0.3234E-00004  0.2562E-00004
 0.2259E-00032  0.2299E-00004  0.2903E-00004  0.4844E-00004  0.1679E-00003  0.3228E-00004  0.2558E-00004
 0.2100E-00032  0.2292E-00004  0.2890E-00004  0.4823E-00004  0.1678E-00003  0.3223E-00004  0.2553E-00004
 0.1952E-00032  0.2286E-00004  0.2877E-00004  0.4801E-00004  0.1676E-00003  0.3217E-00004  0.2548E-00004
 0.1814E-00032  0.2280E-00004  0.2864E-00004  0.4780E-00004  0.1675E-00003  0.3211E-00004  0.2544E-00004
 0.1686E-00032  0.2274E-00004  0.2851E-00004  0.4758E-00004  0.1673E-00003  0.3205E-00004  0.2539E-00004
 0.1567E-00032  0.2268E-00004  0.2838E-00004  0.4737E-00004  0.1672E-00003  0.3199E-00004  0.2535E-00004
 0.1456E-00032  0.2262E-00004  0.2826E-00004  0.4716E-00004  0.1670E-00003  0.3194E-00004  0.2530E-00004
 0.1354E-00032  0.2255E-00004  0.2813E-00004  0.4695E-00004  0.1669E-00003  0.3188E-00004  0.2525E-00004
 0.1258E-00032  0.2249E-00004  0.2800E-00004  0.4674E-00004  0.1667E-00003  0.3182E-00004  0.2521E-00004
 0.1169E-00032  0.2243E-00004  0.2788E-00004  0.4653E-00004  0.1666E-00003  0.3176E-00004  0.2516E-00004
 0.1087E-00032  0.2237E-00004  0.2776E-00004  0.4632E-00004  0.1664E-00003  0.3171E-00004  0.2512E-00004
 0.1010E-00032  0.2231E-00004  0.2763E-00004  0.4612E-00004  0.1663E-00003  0.3165E-00004  0.2507E-00004
 0.9388E-00033  0.2225E-00004  0.2751E-00004  0.4591E-00004  0.1661E-00003  0.3159E-00004  0.2503E-00004
 0.8725E-00033  0.2219E-00004  0.2738E-00004  0.4571E-00004  0.1660E-00003  0.3154E-00004  0.2498E-00004
 0.8110E-00033  0.2213E-00004  0.2726E-00004  0.4550E-00004  0.1658E-00003  0.3148E-00004  0.2494E-00004
 0.7537E-00033  0.2207E-00004  0.2714E-00004  0.4530E-00004  0.1657E-00003  0.3142E-00004  0.2489E-00004
 0.7005E-00033  0.2201E-00004  0.2702E-00004  0.4510E-00004  0.1655E-00003  0.3137E-00004  0.2485E-00004
 0.6511E-00033  0.2195E-00004  0.2690E-00004  0.4489E-00004  0.1654E-00003  0.3131E-00004  0.2480E-00004
 0.6051E-00033  0.2189E-00004  0.2678E-00004  0.4469E-00004  0.1652E-00003  0.3125E-00004  0.2476E-00004
 0.5624E-00033  0.2183E-00004  0.2666E-00004  0.4449E-00004  0.1651E-00003  0.3120E-00004  0.2471E-00004
 0.5227E-00033  0.2177E-00004  0.2654E-00004  0.4430E-00004  0.1649E-00003  0.3114E-00004  0.2467E-00004
 0.4859E-00033  0.2172E-00004  0.2642E-00004  0.4410E-00004  0.1648E-00003  0.3108E-00004  0.2462E-00004
 0.4516E-00033  0.2166E-00004  0.2630E-00004  0.4390E-00004  0.1646E-00003  0.3103E-00004  0.2458E-00004
 0.4197E-00033  0.2160E-00004  0.2619E-00004  0.4371E-00004  0.1645E-00003  0.3097E-00004  0.2453E-00004
 0.3901E-00033  0.2154E-00004  0.2607E-00004  0.4351E-00004  0.1643E-00003  0.3092E-00004  0.2449E-00004
 0.3626E-00033  0.2148E-00004  0.2595E-00004  0.4332E-00004  0.1642E-00003  0.3086E-00004  0.2445E-00004
 0.3370E-00033  0.2142E-00004  0.2584E-00004  0.4312E-00004  0.1640E-00003  0.3080E-00004  0.2440E-00004
 0.3132E-00033  0.2136E-00004  0.2572E-00004  0.4293E-00004  0.1639E-00003  0.3075E-00004  0.2436E-00004
 0.2911E-00033  0.2131E-00004  0.2561E-00004  0.4274E-00004  0.1637E-00003  0.3069E-00004  0.2431E-00004
 0.2705E-00033  0.2125E-00004  0.2549E-00004  0.4255E-00004  0.1636E-00003  0.3064E-00004  0.2427E-00004
 0.2515E-00033  0.2119E-00004  0.2538E-00004  0.4236E-00004  0.1635E-00003  0.3058E-00004  0.2423E-00004
 0.2337E-00033  0.2113E-00004  0.2527E-00004  0.4217E-00004  0.1633E-00003  0.3053E-00004  0.2418E-00004
 0.2172E-00033  0.2108E-00004  0.2515E-00004  0.4198E-00004  0.1632E-00003  0.3047E-00004  0.2414E-00004
 0.2019E-00033  0.2102E-00004  0.2504E-00004  0.4179E-00004  0.1630E-00003  0.3042E-00004  0.2410E-00004
 0.1876E-00033  0.2096E-00004  0.2493E-00004  0.4161E-00004  0.1629E-00003  0.3036E-00004  0.2405E-00004
 0.1744E-00033  0.2091E-00004  0.2482E-00004  0.4142E-00004  0.1627E-00003  0.3031E-00004  0.2401E-00004
 0.1621E-00033  0.2085E-00004  0.2471E-00004  0.4124E-00004  0.1626E-00003  0.3025E-00004  0.2397E-00004
 0.1506E-00033  0.2079E-00004  0.2460E-00004  0.4105E-00004  0.1624E-00003  0.3020E-00004  0.2392E-00004
 0.1400E-00033  0.2074E-00004  0.2449E-00004  0.4087E-00004  0.1623E-00003  0.3014E-00004  0.2388E-00004
 0.1301E-00033  0.2068E-00004  0.2438E-00004  0.4069E-00004  0.1621E-00003  0.3009E-00004  0.2384E-00004
 0.1210E-00033  0.2063E-00004  0.2427E-00004  0.4050E-00004  0.1620E-00003  0.3004E-00004  0.2379E-00004
 0.1124E-00033  0.2057E-00004  0.2416E-00004  0.4032E-00004  0.1618E-00003  0.2998E-00004  0.2375E-00004
 0.1045E-00033  0.2051E-00004  0.2405E-00004  0.4014E-00004  0.1617E-00003  0.2993E-00004  0.2371E-00004
 0.9711E-00034  0.2046E-00004  0.2394E-00004  0.3996E-00004  0.1615E-00003  0.2987E-00004  0.2366E-00004
 0.9026E-00034  0.2040E-00004  0.2384E-00004  0.3978E-00004  0.1614E-00003  0.2982E-00004  0.2362E-00004
 0.8389E-00034  0.2035E-00004  0.2373E-00004  0.3961E-00004  0.1613E-00003  0.2977E-00004  0.2358E-00004
 0.7797E-00034  0.2029E-00004  0.2363E-00004  0.3943E-00004  0.1611E-00003  0.2971E-00004  0.2354E-00004
 0.7246E-00034  0.2024E-00004  0.2352E-00004  0.3925E-00004  0.1610E-00003  0.2966E-00004  0.2349E-00004
 0.6735E-00034  0.2018E-00004  0.2341E-00004  0.3908E-00004  0.1608E-00003  0.2960E-00004  0.2345E-00004
 0.6260E-00034  0.2013E-00004  0.2331E-00004  0.3890E-00004  0.1607E-00003  0.2955E-00004  0.2341E-00004
 0.5818E-00034  0.2007E-00004  0.2321E-00004  0.3873E-00004  0.1605E-00003  0.2950E-00004  0.2337E-00004
 0.5407E-00034  0.2002E-00004  0.2310E-00004  0.3856E-00004  0.1604E-00003  0.2944E-00004  0.2333E-00004
 0.5026E-00034  0.1997E-00004  0.2300E-00004  0.3839E-00004  0.1602E-00003  0.2939E-00004  0.2328E-00004
 0.4671E-00034  0.1991E-00004  0.2290E-00004  0.3821E-00004  0.1601E-00003  0.2934E-00004  0.2324E-00004
 0.4342E-00034  0.1986E-00004  0.2279E-00004  0.3804E-00004  0.1600E-00003  0.2929E-00004  0.2320E-00004
 0.4035E-00034  0.1980E-00004  0.2269E-00004  0.3787E-00004  0.1598E-00003  0.2923E-00004  0.2316E-00004
 0.3750E-00034  0.1975E-00004  0.2259E-00004  0.3770E-00004  0.1597E-00003  0.2918E-00004  0.2312E-00004
 0.3486E-00034  0.1970E-00004  0.2249E-00004  0.3754E-00004  0.1595E-00003  0.2913E-00004  0.2307E-00004
 0.3240E-00034  0.1964E-00004  0.2239E-00004  0.3737E-00004  0.1594E-00003  0.2907E-00004  0.2303E-00004
 0.3011E-00034  0.1959E-00004  0.2229E-00004  0.3720E-00004  0.1592E-00003  0.2902E-00004  0.2299E-00004
 0.2799E-00034  0.1954E-00004  0.2219E-00004  0.3704E-00004  0.1591E-00003  0.2897E-00004  0.2295E-00004
 0.2601E-00034  0.1948E-00004  0.2209E-00004  0.3687E-00004  0.1589E-00003  0.2892E-00004  0.2291E-00004
 0.2418E-00034  0.1943E-00004  0.2199E-00004  0.3671E-00004  0.1588E-00003  0.2887E-00004  0.2287E-00004
 0.2247E-00034  0.1938E-00004  0.2189E-00004  0.3654E-00004  0.1587E-00003  0.2881E-00004  0.2283E-00004
 0.2088E-00034  0.1933E-00004  0.2180E-00004  0.3638E-00004  0.1585E-00003  0.2876E-00004  0.2278E-00004
 0.1941E-00034  0.1927E-00004  0.2170E-00004  0.3622E-00004  0.1584E-00003  0.2871E-00004  0.2274E-00004
 0.1804E-00034  0.1922E-00004  0.2160E-00004  0.3605E-00004  0.1582E-00003  0.2866E-00004  0.2270E-00004
 0.1677E-00034  0.1917E-00004  0.2151E-00004  0.3589E-00004  0.1581E-00003  0.2861E-00004  0.2266E-00004
 0.1558E-00034  0.1912E-00004  0.2141E-00004  0.3573E-00004  0.1579E-00003  0.2855E-00004  0.2262E-00004
 0.1448E-00034  0.1907E-00004  0.2131E-00004  0.3557E-00004  0.1578E-00003  0.2850E-00004  0.2258E-00004
 0.1346E-00034  0.1901E-00004  0.2122E-00004  0.3541E-00004  0.1577E-00003  0.2845E-00004  0.2254E-00004
 0.1251E-00034  0.1896E-00004  0.2112E-00004  0.3526E-00004  0.1575E-00003  0.2840E-00004  0.2250E-00004
 0.1163E-00034  0.1891E-00004  0.2103E-00004  0.3510E-00004  0.1574E-00003  0.2835E-00004  0.2246E-00004
 0.1081E-00034  0.1886E-00004  0.2094E-00004  0.3494E-00004  0.1572E-00003  0.2830E-00004  0.2242E-00004
